,MGP,PIP,SCGB2A2,MUCL1,GSTP1,HLA-DRA,CD74,LDHB,TFF3,SLPI,APOD,PPP1R1B,PPP1R14C,IFITM2,S100P,RN7SL56P,SEPP1,AGR2,MRPL45,TFF1,RBP1,PLEKHA5,CEACAM6,SNCG,MIEN1,TM4SF1,MT1G,MGST1,RP11-658F2.8,AGR3,HLA-B,GSTM3,HLA-A,MDK,CLU,ARHGDIB,ORMDL3,TMEM45A,TCEAL1,CISD3,AZGP1,group
BC04_45,3.4487168980000003,0.0,0.0,2.099244169,4.747537427,6.193302742999999,5.1430076819999995,3.097385927,5.21716154,0.0,0.0,4.616011209,0.0,1.101940079,4.718498871,3.4170707310000004,4.034771471,5.362371395,2.279316466,2.5463152780000002,5.164614531000001,5.153869462,1.7065646230000002,0.0,6.150922547,5.745500067999999,3.2676659889999997,1.172482137,1.656321498,0.0,4.86968598,0.0,4.472095832,4.367293635,4.988253343,1.1314021109999999,5.918329179,0.0,0.0,0.887891257,3.814410177,1.0
BC04_49,8.594537492,0.0,0.0,7.111520272999999,0.0,5.522380495,4.246636373,5.194899407,8.384804003,7.909026661,3.8325468039999997,6.517863277999999,4.938494616,0.0,5.744732461,2.9982291539999997,0.815364813,6.139000541000001,4.927326146,0.0,4.033178127,3.33220451,6.639352821,0.0,6.895379008,7.559006972000001,3.700808025,7.3934046229999995,3.8015382719999997,0.0,7.418828872000001,0.7701082220000001,7.158988592999999,2.713369363,4.070393341,5.246128935,5.636217155,3.316002536,3.120159852,0.0,7.093819822,1.0
BC04_53,6.368598765,0.0,0.0,7.586352115,5.165871098999999,8.45464735,8.057858842,6.3438452839999995,7.412691595,7.119198648999999,0.559615788,6.4865113370000005,0.0,4.042700329,6.782441457999999,0.0,0.0,6.845017802,5.613420035,0.0,0.0,2.292534757,7.961028442000001,0.0,7.229164637999999,6.6780276,0.0,6.320948134,4.282758633,0.0,7.389835689,0.0,7.574563617999999,4.2879906430000005,3.247268899,1.678963975,4.120012309,0.0,0.0,1.888583654,6.950498627000001,1.0
BC04_56,5.117754263,0.0,2.800933195,0.0,0.0,3.510051787,4.68877577,5.401505524,5.713501756,2.766947842,0.0,5.807721981,0.48242614899999997,0.0,3.811539467,5.85984561,0.0,2.252343877,4.9049784380000006,1.061256502,0.0,0.0,2.583997552,0.0,5.447986591,5.138441998999999,3.345684672,5.524257005,1.061256502,0.0,4.836519974,0.0,4.157788735,4.481419379,0.678033543,0.0,3.86388263,0.13102826199999998,0.0,0.0,5.70468207,1.0
BC04_58,1.719188776,0.0,7.242146781000001,3.9444901960000003,5.592441147000001,5.732240347,6.120253462000001,5.665180237,7.970349986,6.144786312000001,0.0,6.3019960710000005,4.741273269,3.029650492,6.510570792,0.0,2.158714723,6.882119472,4.166820251,4.425684604,0.0,4.722063937,6.367998489,1.247032294,6.984605202999999,5.939065378,0.0,5.552028919,0.0,0.0,7.022983944,0.0,6.446053097,1.62924054,4.4534166310000005,0.91228271,4.882271479,0.0,1.150572028,2.138889,5.708305563,1.0
BC04_59,0.0,0.0,4.751346296,0.0,3.194992884,3.7907589180000003,5.169972501,5.883573052999999,6.505380391,0.0,0.0,6.494358801000001,3.1424266530000002,3.8828001469999998,4.825108606000001,4.687210896,0.0,4.5429755819999995,1.871802177,1.425515074,0.0,4.2081195760000005,4.003142598999999,0.0,6.164829446000001,5.975563798,1.888583654,6.521121739,0.0,0.0,6.009574566,0.565313809,5.198994145,2.666533521,2.7401946539999997,0.0,4.348081979,0.378436436,0.0,0.0,5.65396178,1.0
BC04_60,5.402452131,0.0,3.605769547,1.979621206,6.3661954960000005,5.554586167999999,5.329767583,6.74186597,7.942664252999999,6.532086809,0.0,6.803960204,3.4849255969999997,0.0,7.269108264,0.0,1.646733697,7.464847886,5.992963423,2.585505848,0.0,4.32823021,6.775845427999999,0.0,7.3211621010000005,4.505681287,4.190412031,6.217065077999999,5.872540235,0.0,5.70611309,0.0,5.649959667999999,2.785011242,4.11218448,0.936093359,4.781389831,3.3891248,0.0,1.061256502,5.558833771000001,1.0
BC04_63,1.853168097,0.0,0.0,2.485739636,2.655352412,2.223541886,3.619261387,4.6929978960000005,7.488629217000001,3.5484672999999995,0.0,6.219356805,0.0,1.7298840659999999,6.485230477999999,0.0,2.186051277,5.89280376,1.686398954,0.982078472,0.0,3.930255774,3.42751469,0.0,5.7745204889999995,6.699315594,6.737808834,3.8301619789999997,0.0,0.0,5.6058755929999995,0.0,5.149237144,1.515127233,3.19703913,0.0,4.905126619,0.792992516,5.72351974,0.0,4.874662829,1.0
BC04_64,2.5664866369999997,0.0,2.768204124,5.428204627,2.5870118730000002,6.852707577,6.353987359,7.169881052999999,8.230619837,6.064529117999999,0.0,6.688628649,4.86182588,2.96217549,6.498899429,4.904237203,0.0,6.167264887000001,4.4012163289999995,0.0,5.024603943,3.660737148,6.289919632,0.0,7.363469802999999,6.174410909,5.167411097,5.769382932,3.050693832,0.0,7.159843852000001,0.0,6.692765892000001,6.482036442,4.2554708560000005,0.0,5.050304625,0.0,0.0,1.658228077,5.138031237,1.0
BC04_69,0.0,0.0,0.0,3.0315819260000003,1.128171091,0.896088025,3.0184717610000003,5.671293717999999,8.200590247000001,6.231032477,0.0,5.495116942999999,0.0,3.085572978,4.609560534,4.319752215,0.0,4.446174453999999,0.0,0.0,4.253482784,3.572626497,6.633423691,0.0,6.564193974,6.236839147,5.389619525,2.364620484,0.3074847,0.0,6.3111175589999995,0.0,4.575638383,2.983659692,2.991222118,0.652325186,0.0,0.157003749,0.0,0.0,3.921577218,1.0
BC04_71,4.393708139,0.0,2.582486978,4.622322245,0.0,5.5849614,4.277360322,5.737249487000001,6.777692151,5.856417721000001,0.0,5.826648864,4.178685711,4.408911963,4.372355015,4.734969624,0.867100488,6.422434946,4.969743853,0.0,2.634044788,3.705982362,4.647942278,0.0,6.8768320460000005,7.431690594,5.50618483,6.517420134,0.657520003,0.0,5.584285471,0.0,5.73637873,3.94255221,5.3009638610000005,4.701116527,4.639378357,0.39877612,0.0,0.0,6.725213697999999,1.0
BC04_77,0.0,0.0,4.529692045,3.68210657,4.446174453999999,9.604203099,8.645690183,5.542713474,6.867620548,0.0,0.0,5.579012587999999,0.378436436,4.089834407,6.144914982,0.0,0.0,6.200833665,1.413423029,3.38269391,3.435920818,3.57682995,5.79857737,0.0,4.075331623,6.228589896,2.550226116,5.912529558999999,0.0,3.5484672999999995,6.998052917000001,0.0,6.201320204,3.0359140630000003,0.0,5.314977807,4.690521853,0.0,0.0,1.4609379040000001,2.569554124,1.0
BC04_78,6.581290797,0.0,0.0,5.390759802000001,0.0,7.229643107,7.383784467999999,5.3004650589999995,6.466797699,6.049473988,3.909219078,6.888062646,0.0,3.865350597,6.956497822999999,0.0,0.0,6.683385977,5.623259096,2.719319793,0.0,3.9039908339999996,3.554204551,0.0,6.855482557999999,6.236252166,5.520420377000001,7.672529858,0.9439058990000001,0.667829373,6.577861358,3.4547381489999998,6.533977773999999,2.9030685889999996,4.998697657,0.0,4.162003211,5.72788955,0.0,0.78845736,6.6851615760000005,1.0
BC04_82,5.330009813,0.0,0.0,5.003677814,3.806217947,5.834489047999999,5.849728157,5.419693937999999,5.949209234,5.1864356339999995,0.0,6.6655435810000006,4.446877607,1.750937475,5.837147187,3.39718936,4.069026753999999,6.131335179,5.577916863,1.3937663759999999,2.211565695,3.868280082,4.200204953,0.0,6.992546694,8.212855853999999,5.585186609,7.215688407999999,4.278608675,0.0,6.247655952000001,0.0,5.209540796000001,4.943569137,4.961585096,4.874891933,4.97397131,2.96784707,4.422328493999999,2.918311127,5.697932061,1.0
BC04_85,4.064400686,0.0,7.72694022,5.302757495,5.379943435,6.748923661,6.400739057000001,6.4908600960000005,6.695514575,5.7462351389999995,0.0,7.430303919,0.587786665,0.896088025,7.101519452000001,4.573782713,0.0,6.691922439,5.624522794,1.8099267730000002,0.0,5.642757773,6.421898652,0.0,6.94471382,8.431027275,2.607124283,7.286958544,4.55103074,0.0,5.641410494,0.0,6.194221701,1.3270750009999999,5.543418085,3.076390177,5.349533158,2.503073954,2.4997952619999997,0.0,7.358499632999999,1.0
BC04_86,0.0,0.0,0.0,0.0,5.663029922000001,1.808288771,3.348499593,5.710162082,7.825105449,0.0,0.0,4.690797272,5.378652338999999,4.036185648,6.524751027000001,0.0,0.0,7.446870939,5.74757605,4.5415912039999995,0.0,1.1184149159999999,8.278618693,0.0,6.908784749,4.741622308999999,3.0549441330000002,5.374444727,0.277631737,0.0,6.13908682,0.0,6.629653832000001,0.0,4.085135623,0.0,5.830532592999999,0.0,2.839663088,0.0,0.0,1.0
BC04_88,0.0,0.0,0.0,5.025523907,5.937113952000001,6.770548569,4.95152203,3.428812549,6.672070918999999,6.422418699,0.0,6.41723869,0.270027137,2.721295428,4.745192964,2.459588842,1.244154594,6.3254694570000005,0.797507196,0.0,0.0,3.862622655,6.22643785,0.0,3.882594195,6.894497785,4.788907407,5.878127862,0.0,0.0,6.710669262000001,3.115291509,6.3135842779999995,2.7447035189999998,0.0,1.4231083340000001,5.682320471000001,0.0,0.0,0.285178942,5.99371202,1.0
BC04_90,1.386294361,0.0,0.0,1.880990603,5.22224593,6.753694595,5.46582135,6.698847418,6.42656936,0.0,2.500615943,4.648133885,5.369986653,3.6963514689999997,5.71732371,0.0,0.0,6.224914801000001,4.1616916360000005,4.772716457,2.253394849,4.08463087,6.796968959,0.0,6.455481542,5.287761853,4.907346705,3.70549072,5.805707094,0.0,7.02898127,0.0,6.287839973,4.304200219,1.10856262,0.530628251,4.955967893,0.0,0.0,0.0,5.513267442999999,1.0
BC04_93,0.0,0.0,0.0,3.2999026639999998,6.462452067,6.188038225,5.980353042000001,5.739632127999999,8.729620327000001,5.7828092820000006,0.0,6.248255618,1.266947603,0.0,6.776780615,1.964311234,3.910822285,7.559293697,4.2625390219999995,3.7369550769999997,0.0,2.436241478,7.880112495,0.0,7.096191437000001,6.417516289,4.620157316,4.917935039,5.472648753,5.729125282,6.884435474,0.0,6.429396845,5.083451957,3.319625728,0.9707789170000001,5.535245473,4.649474112,5.028213226,0.867100488,5.848286777,1.0
BC07_01,1.5282278569999999,0.0,6.044483851,8.318439768,7.691716182,5.471808382000001,1.4469189830000002,0.737164066,4.339640918,7.729634227000001,5.091231695,5.464509541,0.0,0.0,0.0,1.444563269,2.742773637,6.331110314,3.65790465,0.0,0.0,3.523119986,5.075048807,0.0,6.205123259,3.3968546319999997,4.504354881,6.9732058839999995,0.0,0.0,5.410797477999999,0.0,0.270027137,5.93062584,5.0656915,1.036736885,0.0,0.0,3.6019589819999998,5.152366311000001,5.749361137999999,1.0
BC07_06,2.63977136,6.005786497000001,4.972933427,1.589235205,6.67523036,1.948763218,5.151266424,0.0,0.0,5.077670695,0.0,0.0,0.0,5.232764998,6.472516296,6.976123956,0.0,5.564558721,2.979602892,0.896088025,0.0,0.40546510799999996,5.521220888999999,2.4604431780000002,5.567580853,7.828926084,0.0,3.5715025860000003,3.755836922,0.0,5.430529139,0.0,2.282382386,0.0,3.498626527,3.236322738,0.0,0.0,3.174714929,2.415913778,2.9079933589999998,1.0
BC07_08,1.519513205,2.1961128480000003,1.1184149159999999,4.868687631,7.0614973039999995,2.450142657,4.027492255,0.0,2.909629575,1.410986974,0.8109302159999999,4.572646993999999,0.0,2.952302716,7.205130222999999,6.922466536,0.23901689999999998,3.902578547,0.678033543,0.0,4.348469851,0.0,6.761850507999999,0.0,4.96445173,2.021547563,0.0,4.308783673,1.01884732,0.0,5.719458953999999,4.520483378,5.141897447,0.0,4.621338767,5.927192657000001,2.91939104,0.0,0.0,4.965358949,6.4237663089999995,1.0
BC07_12,0.604315967,0.0,8.508099973,4.8416642219999995,6.794228174,2.423031246,2.876385516,2.16791019,5.634861029,5.911094703,4.210199815,5.216402073,0.0,0.0,5.658819976,7.185750586,1.366091654,6.215547657,0.879626748,3.935934825,0.0,0.451075619,4.703747749,0.0,2.292534757,8.805453097000001,4.144245221,6.285066562000001,2.342766883,0.0,3.4378506989999997,0.0,1.172482137,2.778197961,5.736475519,2.469793012,0.0,0.0,3.3985271530000003,0.0,6.812851017000001,1.0
BC07_15,2.348514025,2.4309783080000003,5.068023311,7.757119574,7.05380178,6.33021989,5.893686324,1.01884732,0.0,5.022761474,3.5219389989999996,4.181897459,0.0,3.415100287,6.16318848,6.5815125420000005,0.0,7.069899638,2.9642416060000003,0.0,0.0,4.090001813,2.836150204,0.0,3.428488242,8.025643913,0.0,7.085298772000001,4.586395031,6.197156705,4.8803747369999995,0.0,0.512823626,3.7706898289999997,6.193282312000001,4.516994495,0.0,0.0,5.307326661,4.095344063,6.108647402999999,1.0
BC07_18,1.115141591,0.0,3.762594492,8.311454787999999,6.511997898,2.4932054530000003,4.004237488999999,1.91839212,0.0,7.4150245870000004,1.691939134,1.821318271,4.4339072569999995,0.0,0.0,4.354783898,4.2622572530000005,5.225424041,0.0,0.0,4.193435465,3.461978854,4.277776613,0.0,0.0,6.023447592999999,0.0,7.182352112,1.335001067,0.0,3.860940215,0.0,0.0,5.0447146080000005,7.5760358320000005,0.9439058990000001,2.942858784,0.0,3.1912990569999997,2.305580602,6.359366235,1.0
BC07_20,2.795450391,1.824549292,0.0,6.023907536,5.983104701,4.282206298999999,4.822778446,0.0,0.0,7.776358837999999,4.391853195,0.854415328,0.8109302159999999,2.071913275,4.271234729,7.507168537,0.0,2.540814282,1.824549292,0.0,5.55443137,5.568687956000001,3.8507856960000004,0.0,0.0,5.961726729,0.0,4.542336876999999,3.91442013,6.149343981,5.830972973,0.0,0.0,3.998934377,4.2172993860000005,1.289232648,2.679650727,0.0,0.0,2.173614712,6.860003076,1.0
BC07_24,1.684545385,0.0,5.267394134,5.795723347999999,6.272575074,2.817203515,3.11927646,0.0,0.0,3.84181511,4.246063717,1.373715579,0.0,0.0,0.0,6.652075622999999,0.0,2.046401688,5.276889419,0.0,0.0,3.238678452,0.350656872,0.0,3.69262244,7.445400032999999,0.0,6.143176541,0.90825856,1.098612289,3.3621099930000002,0.0,0.0,4.311470041000001,7.337028055,2.391511302,3.727378753,0.0,0.0,0.0,5.054014017,1.0
BC07_27,2.327277706,4.608962984,0.0,8.46800925,6.127676717999999,8.848029576,8.108057354,5.174849453,0.0,7.257334105,5.339027355,5.511612582000001,0.0,1.3270750009999999,4.983058526000001,6.125623868,4.514588808,5.641233085,0.867100488,0.0,0.0,0.0,0.598836501,0.0,2.9714395810000003,7.4693576639999995,0.0,6.879705538,0.0,4.404399486,5.431886258,0.0,3.8273361969999997,0.0,5.191177491,5.95798532,0.0,0.0,2.279316466,2.352327185,6.556465807,1.0
BC07_31,2.119863456,0.0,0.0,7.20473648,6.828192456,6.563262967000001,6.330237706,7.275345435,0.0,4.12826278,2.638342789,0.936093359,0.0,4.705286977,3.3860837439999996,5.448976243,1.5953389880000002,3.8059956010000002,4.221417645,0.0,0.0,1.924248652,0.0,0.0,2.954910279,7.008550389,0.0,6.83113338,1.0577902940000001,0.0,6.523048224,0.0,4.789739215,1.413423029,7.213959748,7.290858889,1.5810384380000002,0.0,5.890842786,0.0,4.9218769369999995,1.0
BC07_35,1.217875709,2.660259537,8.211846684,8.219972437000001,6.1956291320000005,2.032087845,2.951257783,0.727548607,0.0,8.582945351000001,0.5007752879999999,2.0831845280000003,0.0,0.815364813,4.177306083,3.656097965,4.778787302,7.432909753,4.727741738,0.0,0.0,1.857859271,4.341725338,0.0,3.709172157,5.8346060379999996,0.0,7.037053976,0.198850859,5.836213262,2.606386547,0.0,0.350656872,3.692871475,7.68290632,0.0,0.0,0.0,4.40903364,3.8797064039999998,7.34731903,1.0
BC07_36,2.692598097,0.0,0.0,1.2753628000000001,4.257030144,2.12704052,2.350422422,6.077802781,7.295266849,0.0,0.0,3.1986731180000003,0.0,0.0,0.0,5.250701513,3.173041289,5.601565162000001,0.0,0.0,0.0,4.668520501000001,0.0,0.0,4.50777784,5.649220687000001,4.945847853,6.9340953139999995,0.0,0.819779831,1.5644405469999998,0.0,0.457424847,3.80488313,6.403127078,1.824549292,0.0,0.25464221800000003,0.524728529,0.0,4.822697999,1.0
BC07_38,1.313723668,2.733067964,3.9043939780000003,5.626829432999999,6.34125837,6.735459297999999,6.651145426,5.9990854339999995,3.0204248860000003,7.038134208,0.0,2.9580304060000002,0.0,4.740138046,5.233938833,6.106488224,0.8109302159999999,3.416414347,4.42604352,0.0,0.0,2.406043801,5.301013728,0.0,4.007151351,5.690832315,8.298880452999999,0.0,0.463734016,0.0,6.368341547999999,0.0,5.988334654,3.1005426380000003,5.375509862,6.910661052999999,4.551452903,0.0,3.69262244,2.369308725,7.672292456,1.0
BC07_39,2.05796251,4.018542849,0.0,8.456857028,7.8534688820000005,6.910611197000001,6.504258233,6.312152145,3.922567219,7.303116178,1.791759469,2.941276088,0.0,4.597339606999999,5.0136972680000005,6.71489842,5.313846168,7.299709525,4.567779797,0.0,0.0,0.7793248770000001,3.440097531,3.4980215660000002,4.200654627,8.02975852,4.39494286,7.202199437000001,4.178838885,6.716812667,4.533029508,0.0,0.0,6.571275042000001,5.17930858,5.488855077999999,3.449670035,0.0,0.0,1.905088155,7.0008083679999995,1.0
BC07_43,2.063058062,5.979670267,9.578265594,5.799032047000001,7.619213779,4.479833695,4.656528478,1.342864803,0.0,6.980736188,1.16315081,0.0,0.0,4.664853188,5.5772739829999995,5.846929984,1.6174060819999998,7.121688546000001,5.276633972,0.0,0.0,1.247032294,3.8828001469999998,0.0,4.575020209,6.055964005,0.0,6.959911201000001,0.48242614899999997,6.410454447999999,5.88715903,0.0,1.5216989980000002,3.523119986,6.487288202,3.269188639,0.0,2.657458415,0.0,0.0,7.220564016,1.0
BC07_57,0.0,0.0,9.077372249,6.670183134,5.01349786,7.259228718999999,6.629482137,3.318902139,0.0,6.018252523999999,0.0,1.6524974019999998,0.0,5.341759924,6.521783927,6.674763392000001,0.0,5.280306134,0.0,0.0,0.0,0.0,3.734091797,0.0,4.622125627,8.613028688,0.0,1.124929597,0.0,5.633181167,6.143734889,0.0,5.003476397,0.0,4.311872375,7.377402595,1.81319475,0.0,0.0,0.0,6.8629775539999995,1.0
BC07_59,7.690400326000001,0.0,4.258021155,8.462001783,6.919486202000001,2.362739016,6.43695133,3.941581808,3.6866269189999996,7.443488126,7.074599342000001,2.1412419430000003,0.0,0.854415328,0.0,0.0,6.286351849,6.471495856000001,0.0,0.0,0.0,0.25464221800000003,5.251959243,0.0,1.187843422,1.223775432,3.955465563,6.268698477,0.0,0.0,5.925671907000001,5.24201153,3.7433676389999997,5.6092153520000005,8.572082811,5.771223031,2.253394849,0.0,3.0878555619999997,0.0,7.061420127000001,1.0
BC07_65,0.0,0.0,7.408978951,8.22300198,7.2982218020000005,1.896119485,2.242835089,0.0,5.5159256260000005,6.408907632000001,4.492225427,4.75643098,0.0,0.0,0.0,6.41656887,0.7654678420000001,6.685323974,0.329303747,0.0,0.0,0.270027137,1.050821625,0.0,3.3551534430000003,8.573359891,0.0,6.221087065,4.088661779,4.176078147,6.20893202,0.0,0.418710335,0.0,8.588905296,1.8164520819999999,5.522819994,0.122217633,5.376527627000001,5.358941988,7.219114815,1.0
BC07_66,0.0,0.0,0.0,8.016100052999999,7.311238424,7.073295141,6.975909132000001,4.173309767,5.0641128680000005,6.957953975,0.0,5.008633291000001,2.8231630080000003,3.736240025,0.0,5.27110032,1.205970807,0.774727168,0.0,0.0,0.0,2.653945942,0.0,0.0,4.521571162,5.674868463999999,3.8102117389999997,6.091015721000001,6.129507622,0.0,5.417565993999999,0.0,2.927453433,4.347046916,5.659656417000001,5.81161992,4.438170645,0.0,5.36152688,3.1223649239999998,6.268944757000001,1.0
BC07_67,0.924258902,4.550819591000001,8.549087129,6.862496373,5.119848379,6.086865632,7.109993836,1.316408234,0.0,5.249232159,4.80851911,4.246063717,0.0,1.08180517,6.418658531,6.0641572329999995,5.916229016,6.935078575,0.0,0.0,5.413251905,5.13949747,5.127944143,4.051958846000001,1.373715579,8.202663252,0.0,6.823949667000001,0.0,0.0,7.034872394,0.0,0.8109302159999999,4.937132267,7.460444275,1.088561953,5.032722891000001,0.0,1.6331544390000001,0.0,6.400672641,1.0
BC07_75,0.652325186,0.0,1.7457155309999999,6.065852837,7.820997368,1.9459101490000001,2.2628042230000003,0.678033543,0.0,5.10491464,5.063290993,5.027164596,0.0,0.0,5.742939083,7.161296116,2.3617969530000003,0.0,0.246860078,0.0,0.0,0.0,0.157003749,0.0,0.0,8.114976801000001,0.0,7.431453692000001,0.0,0.0,2.018895042,0.0,0.0,0.0,7.716705759,4.3817766030000005,0.0,0.0,3.654546775,0.0,5.724728239,1.0
BC07_78,0.0,6.706788984,6.570084324,8.787240176000001,7.152237532000001,1.335001067,2.613739522,0.553885113,0.0,8.425729006000001,7.417646466,6.161270611,0.0,2.360854001,3.670460869,5.552920824,2.742773637,6.960433114,0.0,0.0,0.0,0.565313809,6.3462852729999994,0.0,0.0,5.829327897000001,0.0,7.594632847000001,0.270027137,0.0,3.9156165410000003,0.0,0.26236426399999996,5.910444278,6.826968128,5.358565447,2.912350665,0.0,4.960043508,3.11750733,7.042871665,1.0
BC07_87,0.357674444,0.0,5.208775518,8.562610053,5.129957885,6.828733716,7.025164912,0.0,0.0,6.45590586,0.7701082220000001,3.0483247239999995,0.0,4.578723536,0.0,4.376008562,0.0,5.761233438,1.631199404,0.0,1.196948189,5.532282156,0.476234179,0.0,3.862412505,5.879079417000001,0.0,5.682592886,5.371707224,0.698134722,5.430266258,0.0,1.247032294,3.67478053,6.791300111,0.9707789170000001,0.0,0.0,0.0,0.6729444729999999,4.989002994,1.0
BC07_89,0.0,2.54474665,8.804188528,7.81687637,7.711651928999999,4.645832168,5.490465484,3.292126287,2.292534757,6.489174536,5.586574274,3.516607233,0.0,4.964521545,5.249809662,5.997048925,0.0,6.297551211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053175285,0.0,6.411900366,2.250238613,0.0,4.07787637,0.0,0.44468582100000004,0.0,7.209806124,4.656908381,2.903616985,0.0,2.3095607069999997,3.60004824,5.929695521,1.0
BC07LN_02,0.0,0.0,1.141033005,6.865651213,7.715899395,7.26245327,7.493662401,3.6923733430000003,2.583997552,4.468433662,5.822572411,4.851639563,0.0,0.0,3.924346755,6.3873001060000005,6.160299737000001,5.752477396000001,0.0,0.0,5.162211234,0.270027137,0.0,0.0,0.0,6.200874219,0.0,6.6870587310000005,6.021921005,0.0,6.292605639,0.0,3.298056623,5.428204627,6.585964737,5.745116338,0.0,0.0,4.58995502,3.621403289,6.68123102,1.0
BC07LN_06,1.6351056590000002,0.0,1.3711807230000002,8.797140427,8.041503023999999,6.275402118,6.613182856,5.556712225,2.240709689,5.031287234,7.441420091,4.844974178,0.0,5.007630785,6.25452088,5.546270597,0.0,6.182869723,0.0,0.0,0.0,1.381281819,4.8101497669999995,0.0,2.418588769,6.329845675,0.0,6.518306226,4.538709819,1.40854497,6.017643859,0.0,3.945844554,0.0,6.978129862,6.689885297999999,0.0,0.0,5.317335372,4.72862599,7.535707723,1.0
BC07LN_13,0.0,0.0,0.0,9.441870259,8.016182576,7.0291052789999995,7.226085366,5.9106882370000005,5.628951164,6.408825287000001,6.22356784,5.217703663,0.0,6.68250952,4.332442405,6.587164266,4.9069770319999995,5.540871311,0.0,5.612507476,0.0,3.3772461610000004,0.25464221800000003,0.0,2.306577114,6.039849867,1.6524974019999998,7.0479432179999995,0.0,0.0,4.588532545,0.0,0.44468582100000004,0.0,7.015218582,5.128773822,3.0901329489999996,0.0,2.970927155,2.298577072,6.974927827999999,1.0
BC07LN_15,5.10800396,5.35010304,3.234355396,9.83227454,6.584763767999999,6.53811088,6.697466252999999,1.01884732,2.642622396,7.522010756,6.696515595,4.420165032,0.0,0.0,5.037991024,2.248128907,4.137084716,6.6103460510000005,0.0,0.0,0.0,0.559615788,3.693120448,0.0,1.9544450519999998,3.809325607,0.0,7.977076062999999,0.0,0.0,4.731274063,0.0,0.0,0.0,0.797507196,4.770938828999999,0.0,0.0,0.0,5.465017542000001,8.382898079,1.0
BC07LN_23,1.190887565,0.916290732,0.0,7.635989641,7.268125387,1.105256831,4.618283825,6.819623274,5.089323238,4.412677073999999,5.0364329869999995,0.0,0.0,0.0,1.795087259,6.291161649,4.147411283,6.534907398,0.0,0.0,0.0,3.425889994,0.19062036,0.0,0.0,7.003419941000001,2.5128460180000003,7.106753668,0.0,0.0,5.872934357,0.13102826199999998,4.230331271,0.0,7.04077279,6.758326765,4.91125685,0.0,0.0,4.190109184,6.608027615,1.0
BC07LN_26,0.0,0.0,0.0,6.977645081,7.773636536000001,1.646733697,1.530394705,4.26745718,3.682609841,5.298217362,6.961561414,2.881443127,5.091354696000001,0.0,4.314684186,1.60743591,3.350254903,0.548121409,0.0,0.0,4.635602393,0.819779831,0.270027137,0.0,4.223909767,8.602318958,3.3541057739999998,5.872624703,5.756374925,0.0,1.85159947,0.0,0.0,0.0,4.985864345,2.183801557,2.372111156,0.0,4.736812295,1.16938136,7.368976707000001,1.0
BC07LN_29,0.0,0.0,1.0784095809999998,9.224077583,8.084183182,1.960094784,1.4374626480000001,5.5710507620000005,1.874874376,3.772531027,6.822219177000001,6.350344558,0.0,0.0,3.360028105,0.0,2.285438934,4.598145571,0.0,0.0,0.0,1.736951233,3.997282849,0.0,5.471514085,7.295558666,3.8400972660000003,6.657381836,0.698134722,0.0,5.217649463,0.0,0.39204208799999996,0.0,6.99492331,6.0630640179999995,0.0,3.936715618,5.288014474,2.781300663,6.954180745,1.0
BC07LN_30,1.047318994,0.0,0.0,9.067949276,7.808688688999999,9.514446577000001,9.086108462,2.501435952,5.561834812000001,3.833196225,6.037154673,2.351375257,0.0,0.698134722,0.0,2.9381031610000004,2.700689847,3.06105174,1.6524974019999998,5.20466581,0.0,2.59450816,0.0,0.0,3.587123545,1.0577902940000001,0.0,5.40128001,0.751416089,0.0,6.3229780810000005,0.0,2.279316466,0.0,5.388158071,6.662596154,3.2642315269999997,0.148420005,0.0,1.530394705,7.027403241,1.0
BC07LN_31,0.0,6.109780774,0.0,7.484851673,6.720955711,8.112659649,8.14641063,4.279301532,0.0,8.021771647000001,5.100597868,1.6524974019999998,0.0,5.206695377,6.057626749,7.350387711000001,2.051556338,0.0,0.0,0.0,0.0,1.89009537,5.811081111,0.0,4.587209861,7.345332561,0.0,5.341903537,6.210379168999999,0.0,5.32894356,0.0,3.8218794560000005,1.9572739080000001,7.9880746,6.874219178,5.095221511,0.336472237,1.4816045409999998,0.985816795,7.351350762,1.0
BC07LN_34,0.0,0.0,1.249901736,9.313975801,8.195650946,1.894616855,1.768149604,0.928219303,3.86220231,7.301532347,6.858985115,5.418054047999999,0.29266961399999997,0.0,0.0,6.771843914,5.932139081,0.0,3.145874932,0.0,0.0,2.014903021,0.425267735,0.0,5.159400067,5.852662144,0.0,5.049343055,0.0,0.0,1.91102289,0.0,0.0,0.0,6.472439026,3.57627051,0.0,0.636576829,5.149585313,3.0189604,8.117294562,1.0
BC07LN_35,0.9439058990000001,1.1216775620000001,4.399252415,8.902265097999999,6.191851111,2.05284086,2.145931283,4.3162873930000005,3.781458635,7.0299021129999995,5.7132706529999995,3.003700443,0.0,1.115141591,5.93935513,6.940396703999999,3.0832851710000004,6.652540397,1.902107526,4.425205849,0.0,3.1805507110000004,2.165619238,0.0,0.0,7.6859970010000005,0.0,5.676411278,0.0,0.0,3.088311455,0.0,0.431782416,0.0,6.614940054,4.26633516,0.0,3.8965031939999997,1.7209792869999998,0.0,7.147858203999999,1.0
